store_nbr,family,date,sales,onpromotion
2,SEAFOOD,2013-12-26,16.101,0
2,SEAFOOD,2013-12-27,18.794,0
2,SEAFOOD,2013-12-28,24.963,0
2,SEAFOOD,2013-12-29,21.532,0
2,SEAFOOD,2013-12-30,18.106,0
2,SEAFOOD,2013-12-31,30.367,0
2,SEAFOOD,2014-01-01,0.0,0
2,SEAFOOD,2014-01-02,26.994999,0
2,SEAFOOD,2014-01-03,17.0,0
2,SEAFOOD,2014-01-04,30.237999,0
2,SEAFOOD,2014-01-05,33.854,0
2,SEAFOOD,2014-01-06,16.193,0
2,SEAFOOD,2014-01-07,26.646,0
2,SEAFOOD,2014-01-08,29.331001,0
2,SEAFOOD,2014-01-09,29.328,0
2,SEAFOOD,2014-01-10,29.4821,0
2,SEAFOOD,2014-01-11,44.72,0
2,SEAFOOD,2014-01-12,50.353,0
2,SEAFOOD,2014-01-13,30.995,0
2,SEAFOOD,2014-01-14,18.926,0
2,SEAFOOD,2014-01-15,26.965,0
2,SEAFOOD,2014-01-16,29.534,0
2,SEAFOOD,2014-01-17,37.703,0
2,SEAFOOD,2014-01-18,40.161,0
2,SEAFOOD,2014-01-19,41.896,0
2,SEAFOOD,2014-01-20,31.323,0
2,SEAFOOD,2014-01-21,8.0,0
2,SEAFOOD,2014-01-22,20.425001,0
2,SEAFOOD,2014-01-23,21.787,0
2,SEAFOOD,2014-01-24,20.9215,0
2,SEAFOOD,2014-01-25,41.544,0
2,SEAFOOD,2014-01-26,30.302,0
2,SEAFOOD,2014-01-27,22.594,0
2,SEAFOOD,2014-01-28,20.807,0
2,SEAFOOD,2014-01-29,18.894,0
2,SEAFOOD,2014-01-30,9.924,0
2,SEAFOOD,2014-01-31,42.3528,0
2,SEAFOOD,2014-02-01,36.954998,0
2,SEAFOOD,2014-02-02,41.025,0
2,SEAFOOD,2014-02-03,23.262,0
2,SEAFOOD,2014-02-04,23.799,0
2,SEAFOOD,2014-02-05,26.453,0
2,SEAFOOD,2014-02-06,17.688,0
2,SEAFOOD,2014-02-07,20.5968,0
2,SEAFOOD,2014-02-08,24.759,0
2,SEAFOOD,2014-02-09,35.045,0
2,SEAFOOD,2014-02-10,25.015,0
2,SEAFOOD,2014-02-11,11.972,0
2,SEAFOOD,2014-02-12,20.175,0
2,SEAFOOD,2014-02-13,16.039,0
2,SEAFOOD,2014-02-14,20.7845,0
2,SEAFOOD,2014-02-15,40.809,0
2,SEAFOOD,2014-02-16,27.007,0
2,SEAFOOD,2014-02-17,34.788,0
2,SEAFOOD,2014-02-18,22.631,0
2,SEAFOOD,2014-02-19,15.427,0
2,SEAFOOD,2014-02-20,20.566,0
2,SEAFOOD,2014-02-21,34.894,0
2,SEAFOOD,2014-02-22,14.0,0
2,SEAFOOD,2014-02-23,16.636,0
2,SEAFOOD,2014-02-24,24.739,0
2,SEAFOOD,2014-02-25,22.627,0
2,SEAFOOD,2014-02-26,21.318,0
2,SEAFOOD,2014-02-27,13.293,0
2,SEAFOOD,2014-02-28,46.5202,0
2,SEAFOOD,2014-03-01,35.325,0
2,SEAFOOD,2014-03-02,23.177,0
2,SEAFOOD,2014-03-03,24.632,0
2,SEAFOOD,2014-03-04,23.593,0
2,SEAFOOD,2014-03-05,37.247,0
2,SEAFOOD,2014-03-06,17.851,0
2,SEAFOOD,2014-03-07,34.7613,0
2,SEAFOOD,2014-03-08,35.199,0
2,SEAFOOD,2014-03-09,32.595,0
2,SEAFOOD,2014-03-10,32.819,0
2,SEAFOOD,2014-03-11,14.0,0
2,SEAFOOD,2014-03-12,38.436,0
2,SEAFOOD,2014-03-13,29.869,0
2,SEAFOOD,2014-03-14,37.2527,0
2,SEAFOOD,2014-03-15,30.393,0
2,SEAFOOD,2014-03-16,60.465,0
2,SEAFOOD,2014-03-17,30.156,0
2,SEAFOOD,2014-03-18,26.676,0
2,SEAFOOD,2014-03-19,30.945,0
2,SEAFOOD,2014-03-20,29.501,0
2,SEAFOOD,2014-03-21,34.511402,0
2,SEAFOOD,2014-03-22,36.588,0
2,SEAFOOD,2014-03-23,53.281,0
2,SEAFOOD,2014-03-24,23.956,0
2,SEAFOOD,2014-03-25,21.504,0
2,SEAFOOD,2014-03-26,31.115,0
2,SEAFOOD,2014-03-27,24.412,0
2,SEAFOOD,2014-03-28,46.002,0
2,SEAFOOD,2014-03-29,42.149,0
2,SEAFOOD,2014-03-30,44.189,0
2,SEAFOOD,2014-03-31,34.331,0
2,SEAFOOD,2014-04-01,30.155,0
2,SEAFOOD,2014-04-02,38.831,0
2,SEAFOOD,2014-04-03,34.791,0
2,SEAFOOD,2014-04-04,40.1224,0
2,SEAFOOD,2014-04-05,37.897,0
2,SEAFOOD,2014-04-06,47.402,0
2,SEAFOOD,2014-04-07,31.394001,0
2,SEAFOOD,2014-04-08,27.198,0
2,SEAFOOD,2014-04-09,27.925,0
2,SEAFOOD,2014-04-10,12.594,0
2,SEAFOOD,2014-04-11,28.4582,0
2,SEAFOOD,2014-04-12,42.079,0
2,SEAFOOD,2014-04-13,40.164,0
2,SEAFOOD,2014-04-14,27.691,0
2,SEAFOOD,2014-04-15,23.92,0
2,SEAFOOD,2014-04-16,33.114998,0
2,SEAFOOD,2014-04-17,22.117,0
2,SEAFOOD,2014-04-18,39.8256,0
2,SEAFOOD,2014-04-19,25.091,0
2,SEAFOOD,2014-04-20,30.258,0
2,SEAFOOD,2014-04-21,26.862,0
2,SEAFOOD,2014-04-22,17.659,0
2,SEAFOOD,2014-04-23,23.614,0
2,SEAFOOD,2014-04-24,21.945,0
2,SEAFOOD,2014-04-25,28.2179,0
2,SEAFOOD,2014-04-26,33.391,0
2,SEAFOOD,2014-04-27,38.56,0
2,SEAFOOD,2014-04-28,27.325,0
2,SEAFOOD,2014-04-29,20.57,0
2,SEAFOOD,2014-04-30,28.992,0
2,SEAFOOD,2014-05-01,28.814999,0
2,SEAFOOD,2014-05-02,35.4749,0
2,SEAFOOD,2014-05-03,27.471,0
2,SEAFOOD,2014-05-04,29.884,0
2,SEAFOOD,2014-05-05,36.747,0
2,SEAFOOD,2014-05-06,22.49,0
2,SEAFOOD,2014-05-07,17.463,0
2,SEAFOOD,2014-05-08,24.577,0
2,SEAFOOD,2014-05-09,43.2057,0
2,SEAFOOD,2014-05-10,47.141,0
2,SEAFOOD,2014-05-11,34.59,0
2,SEAFOOD,2014-05-12,23.34,0
2,SEAFOOD,2014-05-13,34.298,0
2,SEAFOOD,2014-05-14,31.221,0
2,SEAFOOD,2014-05-15,13.938999,0
2,SEAFOOD,2014-05-16,33.77,6
2,SEAFOOD,2014-05-17,29.824,0
2,SEAFOOD,2014-05-18,46.684,0
2,SEAFOOD,2014-05-19,24.828,0
2,SEAFOOD,2014-05-20,26.555,0
2,SEAFOOD,2014-05-21,39.294,0
2,SEAFOOD,2014-05-22,26.312,0
2,SEAFOOD,2014-05-23,48.224,6
2,SEAFOOD,2014-05-24,33.067,0
2,SEAFOOD,2014-05-25,36.64,0
2,SEAFOOD,2014-05-26,25.647999,0
2,SEAFOOD,2014-05-27,28.094,0
2,SEAFOOD,2014-05-28,27.598999,0
2,SEAFOOD,2014-05-29,15.943,0
2,SEAFOOD,2014-05-30,47.92,7
2,SEAFOOD,2014-05-31,38.753,0
2,SEAFOOD,2014-06-01,38.642,0
2,SEAFOOD,2014-06-02,20.718,0
2,SEAFOOD,2014-06-03,40.433,0
2,SEAFOOD,2014-06-04,30.055,0
2,SEAFOOD,2014-06-05,24.763,0
2,SEAFOOD,2014-06-06,25.154999,5
2,SEAFOOD,2014-06-07,34.33,0
2,SEAFOOD,2014-06-08,43.111,0
2,SEAFOOD,2014-06-09,32.92,0
2,SEAFOOD,2014-06-10,13.188,0
2,SEAFOOD,2014-06-11,15.49,0
2,SEAFOOD,2014-06-12,11.871,0
2,SEAFOOD,2014-06-13,33.384,5
2,SEAFOOD,2014-06-14,33.878998,0
2,SEAFOOD,2014-06-15,39.264,0
2,SEAFOOD,2014-06-16,26.737999,0
2,SEAFOOD,2014-06-17,21.989,0
2,SEAFOOD,2014-06-18,19.595,0
2,SEAFOOD,2014-06-19,15.016001,0
2,SEAFOOD,2014-06-20,31.523,5
2,SEAFOOD,2014-06-21,27.608,0
2,SEAFOOD,2014-06-22,30.057,0
2,SEAFOOD,2014-06-23,25.064999,0
2,SEAFOOD,2014-06-24,18.007,0
2,SEAFOOD,2014-06-25,22.215,0
2,SEAFOOD,2014-06-26,23.229,0
2,SEAFOOD,2014-06-27,22.223,4
2,SEAFOOD,2014-06-28,29.378,0
2,SEAFOOD,2014-06-29,35.918,0
2,SEAFOOD,2014-06-30,27.237,0
2,SEAFOOD,2014-07-01,35.677002,0
2,SEAFOOD,2014-07-02,38.071,0
2,SEAFOOD,2014-07-03,31.003,0
2,SEAFOOD,2014-07-04,44.473,5
2,SEAFOOD,2014-07-05,39.54,0
2,SEAFOOD,2014-07-06,48.835,0
2,SEAFOOD,2014-07-07,41.499,0
2,SEAFOOD,2014-07-08,29.629,0
2,SEAFOOD,2014-07-09,31.144001,0
2,SEAFOOD,2014-07-10,24.881,0
2,SEAFOOD,2014-07-11,34.041,4
2,SEAFOOD,2014-07-12,32.075,0
2,SEAFOOD,2014-07-13,38.747,0
2,SEAFOOD,2014-07-14,21.977,1
2,SEAFOOD,2014-07-15,20.312,0
2,SEAFOOD,2014-07-16,28.193,0
2,SEAFOOD,2014-07-17,20.307,0
2,SEAFOOD,2014-07-18,44.908,6
2,SEAFOOD,2014-07-19,32.33,0
2,SEAFOOD,2014-07-20,32.394,0
2,SEAFOOD,2014-07-21,26.16,0
2,SEAFOOD,2014-07-22,26.124,0
2,SEAFOOD,2014-07-23,41.717,0
2,SEAFOOD,2014-07-24,24.401,0
2,SEAFOOD,2014-07-25,34.044,5
2,SEAFOOD,2014-07-26,27.336,0
2,SEAFOOD,2014-07-27,32.228,0
2,SEAFOOD,2014-07-28,23.159,0
2,SEAFOOD,2014-07-29,19.848,0
2,SEAFOOD,2014-07-30,24.692001,0
2,SEAFOOD,2014-07-31,22.221,0
2,SEAFOOD,2014-08-01,46.848,5
2,SEAFOOD,2014-08-02,41.566,0
2,SEAFOOD,2014-08-03,36.032,0
2,SEAFOOD,2014-08-04,27.075,0
2,SEAFOOD,2014-08-05,19.479,0
2,SEAFOOD,2014-08-06,46.556,0
2,SEAFOOD,2014-08-07,23.33,0
2,SEAFOOD,2014-08-08,29.171,5
2,SEAFOOD,2014-08-09,35.567,0
2,SEAFOOD,2014-08-10,32.286,0
2,SEAFOOD,2014-08-11,29.563,0
2,SEAFOOD,2014-08-12,25.67,0
2,SEAFOOD,2014-08-13,20.36,0
2,SEAFOOD,2014-08-14,25.744,0
2,SEAFOOD,2014-08-15,37.519,5
2,SEAFOOD,2014-08-16,41.27,0
2,SEAFOOD,2014-08-17,28.355,0
2,SEAFOOD,2014-08-18,32.475,0
2,SEAFOOD,2014-08-19,28.165,0
2,SEAFOOD,2014-08-20,30.05,0
2,SEAFOOD,2014-08-21,26.294,0
2,SEAFOOD,2014-08-22,41.399002,5
2,SEAFOOD,2014-08-23,21.677,0
2,SEAFOOD,2014-08-24,35.182,0
2,SEAFOOD,2014-08-25,25.786,0
2,SEAFOOD,2014-08-26,32.112,0
2,SEAFOOD,2014-08-27,19.864,1
2,SEAFOOD,2014-08-28,11.625999,0
2,SEAFOOD,2014-08-29,24.714,6
2,SEAFOOD,2014-08-30,28.976,0
2,SEAFOOD,2014-08-31,29.545,0
2,SEAFOOD,2014-09-01,32.533,0
2,SEAFOOD,2014-09-02,34.535,0
2,SEAFOOD,2014-09-03,18.973999,0
2,SEAFOOD,2014-09-04,17.735,0
2,SEAFOOD,2014-09-05,47.678,6
2,SEAFOOD,2014-09-06,42.102,0
2,SEAFOOD,2014-09-07,32.207,0
2,SEAFOOD,2014-09-08,20.622,0
2,SEAFOOD,2014-09-09,23.084,0
2,SEAFOOD,2014-09-10,31.913,0
2,SEAFOOD,2014-09-11,21.304,0
2,SEAFOOD,2014-09-12,43.272,6
2,SEAFOOD,2014-09-13,32.617,0
2,SEAFOOD,2014-09-14,43.224,0
2,SEAFOOD,2014-09-15,31.544,0
2,SEAFOOD,2014-09-16,21.389,0
2,SEAFOOD,2014-09-17,38.779,0
2,SEAFOOD,2014-09-18,19.186,0
2,SEAFOOD,2014-09-19,44.569,5
2,SEAFOOD,2014-09-20,47.647,0
2,SEAFOOD,2014-09-21,49.651,0
2,SEAFOOD,2014-09-22,37.016,0
2,SEAFOOD,2014-09-23,34.661,0
2,SEAFOOD,2014-09-24,28.674,0
2,SEAFOOD,2014-09-25,15.095,0
2,SEAFOOD,2014-09-26,44.616,5
2,SEAFOOD,2014-09-27,40.673,0
2,SEAFOOD,2014-09-28,40.5,0
2,SEAFOOD,2014-09-29,21.21,0
2,SEAFOOD,2014-09-30,23.802,0
2,SEAFOOD,2014-10-01,54.006,0
2,SEAFOOD,2014-10-02,23.741001,0
2,SEAFOOD,2014-10-03,32.378998,5
2,SEAFOOD,2014-10-04,55.66,0
2,SEAFOOD,2014-10-05,43.355,0
2,SEAFOOD,2014-10-06,35.833,0
2,SEAFOOD,2014-10-07,53.579002,0
2,SEAFOOD,2014-10-08,21.909,0
2,SEAFOOD,2014-10-09,7.234,0
2,SEAFOOD,2014-10-10,27.932,5
2,SEAFOOD,2014-10-11,38.476,0
2,SEAFOOD,2014-10-12,29.114,0
2,SEAFOOD,2014-10-13,37.986,0
2,SEAFOOD,2014-10-14,36.624,0
2,SEAFOOD,2014-10-15,29.255,0
2,SEAFOOD,2014-10-16,18.223999,0
2,SEAFOOD,2014-10-17,54.274998,6
2,SEAFOOD,2014-10-18,36.111,0
2,SEAFOOD,2014-10-19,59.102,0
2,SEAFOOD,2014-10-20,23.33,0
2,SEAFOOD,2014-10-21,31.185999,0
2,SEAFOOD,2014-10-22,28.932999,0
2,SEAFOOD,2014-10-23,29.934,0
2,SEAFOOD,2014-10-24,39.119,5
2,SEAFOOD,2014-10-25,41.214,0
2,SEAFOOD,2014-10-26,44.72,0
2,SEAFOOD,2014-10-27,24.921999,0
2,SEAFOOD,2014-10-28,31.53,0
2,SEAFOOD,2014-10-29,19.717001,0
2,SEAFOOD,2014-10-30,33.581,0
2,SEAFOOD,2014-10-31,38.75,7
2,SEAFOOD,2014-11-01,31.795,0
2,SEAFOOD,2014-11-02,23.396,0
2,SEAFOOD,2014-11-03,56.331,0
2,SEAFOOD,2014-11-04,31.245,0
2,SEAFOOD,2014-11-05,35.582,0
2,SEAFOOD,2014-11-06,21.822,0
2,SEAFOOD,2014-11-07,47.451,6
2,SEAFOOD,2014-11-08,29.998001,0
2,SEAFOOD,2014-11-09,55.447,0
2,SEAFOOD,2014-11-10,28.536001,0
2,SEAFOOD,2014-11-11,33.813,0
2,SEAFOOD,2014-11-12,38.513,0
2,SEAFOOD,2014-11-13,22.774,0
2,SEAFOOD,2014-11-14,34.942,6
2,SEAFOOD,2014-11-15,40.849,0
2,SEAFOOD,2014-11-16,57.194,0
2,SEAFOOD,2014-11-17,34.713,0
2,SEAFOOD,2014-11-18,33.773,0
2,SEAFOOD,2014-11-19,27.438,0
2,SEAFOOD,2014-11-20,26.835,0
2,SEAFOOD,2014-11-21,53.011,5
2,SEAFOOD,2014-11-22,42.413002,0
2,SEAFOOD,2014-11-23,44.409,0
2,SEAFOOD,2014-11-24,38.388,0
2,SEAFOOD,2014-11-25,17.352001,0
2,SEAFOOD,2014-11-26,33.204998,0
2,SEAFOOD,2014-11-27,26.887001,0
2,SEAFOOD,2014-11-28,41.876,7
2,SEAFOOD,2014-11-29,38.301,0
2,SEAFOOD,2014-11-30,51.262,0
2,SEAFOOD,2014-12-01,39.012,0
2,SEAFOOD,2014-12-02,36.057,0
2,SEAFOOD,2014-12-03,35.004,0
2,SEAFOOD,2014-12-04,31.259,0
2,SEAFOOD,2014-12-05,55.513,6
2,SEAFOOD,2014-12-06,40.279,0
2,SEAFOOD,2014-12-07,39.78,0
2,SEAFOOD,2014-12-08,26.616,0
2,SEAFOOD,2014-12-09,34.064,0
2,SEAFOOD,2014-12-10,27.949,0
2,SEAFOOD,2014-12-11,24.396,0
2,SEAFOOD,2014-12-12,30.443,5
2,SEAFOOD,2014-12-13,43.971,0
2,SEAFOOD,2014-12-14,36.510002,0
2,SEAFOOD,2014-12-15,29.417,0
2,SEAFOOD,2014-12-16,26.911,0
2,SEAFOOD,2014-12-17,31.154,0
2,SEAFOOD,2014-12-18,19.799,0
2,SEAFOOD,2014-12-19,41.342,6
2,SEAFOOD,2014-12-20,16.181,0
2,SEAFOOD,2014-12-21,37.109,0
2,SEAFOOD,2014-12-22,21.733,0
2,SEAFOOD,2014-12-23,28.365,0
2,SEAFOOD,2014-12-24,24.45,0
2,SEAFOOD,2014-12-26,44.005,7
2,SEAFOOD,2014-12-27,25.339,0
2,SEAFOOD,2014-12-28,30.324,0
2,SEAFOOD,2014-12-29,24.501,0
2,SEAFOOD,2014-12-30,32.571,0
2,SEAFOOD,2014-12-31,22.542,0
2,SEAFOOD,2015-01-01,0.0,0
2,SEAFOOD,2015-01-02,33.881,7
2,SEAFOOD,2015-01-03,33.503,0
2,SEAFOOD,2015-01-04,29.922,0
2,SEAFOOD,2015-01-05,24.446,0
2,SEAFOOD,2015-01-06,24.442,0
2,SEAFOOD,2015-01-07,33.103,0
2,SEAFOOD,2015-01-08,31.317999,0
2,SEAFOOD,2015-01-09,47.154,5
2,SEAFOOD,2015-01-10,42.165,0
2,SEAFOOD,2015-01-11,46.689,0
2,SEAFOOD,2015-01-12,26.019,0
2,SEAFOOD,2015-01-13,26.495,0
2,SEAFOOD,2015-01-14,39.943,0
2,SEAFOOD,2015-01-15,25.893,0
2,SEAFOOD,2015-01-16,54.811,6
2,SEAFOOD,2015-01-17,41.624,0
2,SEAFOOD,2015-01-18,56.069,0
2,SEAFOOD,2015-01-19,24.952,0
2,SEAFOOD,2015-01-20,33.867,0
2,SEAFOOD,2015-01-21,29.637,0
2,SEAFOOD,2015-01-22,19.947,0
2,SEAFOOD,2015-01-23,45.213,7
2,SEAFOOD,2015-01-24,45.132,0
2,SEAFOOD,2015-01-25,39.991,0
2,SEAFOOD,2015-01-26,25.251999,1
2,SEAFOOD,2015-01-27,25.055,0
2,SEAFOOD,2015-01-28,40.845,0
2,SEAFOOD,2015-01-29,18.355,0
2,SEAFOOD,2015-01-30,42.84,6
2,SEAFOOD,2015-01-31,34.39,0
2,SEAFOOD,2015-02-01,58.145,0
2,SEAFOOD,2015-02-02,39.955,0
2,SEAFOOD,2015-02-03,33.743,0
2,SEAFOOD,2015-02-04,35.225,0
2,SEAFOOD,2015-02-05,27.529,1
2,SEAFOOD,2015-02-06,53.15,7
2,SEAFOOD,2015-02-07,39.478,0
2,SEAFOOD,2015-02-08,34.005,0
2,SEAFOOD,2015-02-09,23.619,0
2,SEAFOOD,2015-02-10,32.591,0
2,SEAFOOD,2015-02-11,22.818,0
2,SEAFOOD,2015-02-12,20.693,0
2,SEAFOOD,2015-02-13,40.864002,6
2,SEAFOOD,2015-02-14,33.203,0
2,SEAFOOD,2015-02-15,21.686,0
2,SEAFOOD,2015-02-16,21.854,0
2,SEAFOOD,2015-02-17,41.979,0
2,SEAFOOD,2015-02-18,40.724,1
2,SEAFOOD,2015-02-19,27.075,0
2,SEAFOOD,2015-02-20,71.063995,6
2,SEAFOOD,2015-02-21,33.302998,0
2,SEAFOOD,2015-02-22,61.232002,0
2,SEAFOOD,2015-02-23,26.456,0
2,SEAFOOD,2015-02-24,36.512,0
2,SEAFOOD,2015-02-25,26.799,0
2,SEAFOOD,2015-02-26,21.218,0
2,SEAFOOD,2015-02-27,41.732998,7
2,SEAFOOD,2015-02-28,38.163,0
2,SEAFOOD,2015-03-01,43.944,0
2,SEAFOOD,2015-03-02,29.199001,0
2,SEAFOOD,2015-03-03,35.756,0
2,SEAFOOD,2015-03-04,41.157,0
2,SEAFOOD,2015-03-05,26.035,0
2,SEAFOOD,2015-03-06,45.97,5
2,SEAFOOD,2015-03-07,38.61,0
2,SEAFOOD,2015-03-08,35.719,0
2,SEAFOOD,2015-03-09,37.187,0
2,SEAFOOD,2015-03-10,45.416,0
2,SEAFOOD,2015-03-11,44.323,0
2,SEAFOOD,2015-03-12,27.594,0
2,SEAFOOD,2015-03-13,54.214,7
2,SEAFOOD,2015-03-14,43.159,0
2,SEAFOOD,2015-03-15,47.62,0
2,SEAFOOD,2015-03-16,35.477,0
2,SEAFOOD,2015-03-17,34.746,0
2,SEAFOOD,2015-03-18,36.427002,1
2,SEAFOOD,2015-03-19,26.875,0
2,SEAFOOD,2015-03-20,39.260002,7
2,SEAFOOD,2015-03-21,42.598,0
2,SEAFOOD,2015-03-22,51.497,0
2,SEAFOOD,2015-03-23,38.100998,0
2,SEAFOOD,2015-03-24,15.8,0
2,SEAFOOD,2015-03-25,30.925999,0
2,SEAFOOD,2015-03-26,26.904,0
2,SEAFOOD,2015-03-27,35.071,6
2,SEAFOOD,2015-03-28,33.65,0
2,SEAFOOD,2015-03-29,55.74,0
2,SEAFOOD,2015-03-30,26.51,0
2,SEAFOOD,2015-03-31,29.191,0
2,SEAFOOD,2015-04-01,45.099,0
2,SEAFOOD,2015-04-02,38.513,0
2,SEAFOOD,2015-04-03,37.657,6
2,SEAFOOD,2015-04-04,28.176,0
2,SEAFOOD,2015-04-05,49.893,0
2,SEAFOOD,2015-04-06,24.566,0
2,SEAFOOD,2015-04-07,27.188,0
2,SEAFOOD,2015-04-08,29.209,0
2,SEAFOOD,2015-04-09,19.913,0
2,SEAFOOD,2015-04-10,40.18,6
2,SEAFOOD,2015-04-11,40.864,0
2,SEAFOOD,2015-04-12,47.696,0
2,SEAFOOD,2015-04-13,28.188,0
2,SEAFOOD,2015-04-14,24.56,0
2,SEAFOOD,2015-04-15,20.953,0
2,SEAFOOD,2015-04-16,24.118,0
2,SEAFOOD,2015-04-17,36.829998,6
2,SEAFOOD,2015-04-18,47.841,0
2,SEAFOOD,2015-04-19,43.024002,0
2,SEAFOOD,2015-04-20,38.82,1
2,SEAFOOD,2015-04-21,39.052,0
2,SEAFOOD,2015-04-22,21.159,0
2,SEAFOOD,2015-04-23,14.844,0
2,SEAFOOD,2015-04-24,44.856,6
2,SEAFOOD,2015-04-25,42.253002,0
2,SEAFOOD,2015-04-26,50.235,0
2,SEAFOOD,2015-04-27,25.774,0
2,SEAFOOD,2015-04-28,31.865,0
2,SEAFOOD,2015-04-29,22.549,0
2,SEAFOOD,2015-04-30,35.633,0
2,SEAFOOD,2015-05-01,51.581,7
2,SEAFOOD,2015-05-02,35.101,0
2,SEAFOOD,2015-05-03,50.655,1
2,SEAFOOD,2015-05-04,35.539,1
2,SEAFOOD,2015-05-05,21.808,0
2,SEAFOOD,2015-05-06,36.192,0
2,SEAFOOD,2015-05-07,32.781,0
2,SEAFOOD,2015-05-08,38.533,6
2,SEAFOOD,2015-05-09,44.983,0
2,SEAFOOD,2015-05-10,49.004,0
2,SEAFOOD,2015-05-11,46.774,0
2,SEAFOOD,2015-05-12,25.168,0
2,SEAFOOD,2015-05-13,35.531,1
2,SEAFOOD,2015-05-14,18.619,1
2,SEAFOOD,2015-05-15,38.583,6
2,SEAFOOD,2015-05-16,38.402,0
2,SEAFOOD,2015-05-17,44.709,0
2,SEAFOOD,2015-05-18,35.374,1
2,SEAFOOD,2015-05-19,17.818,0
2,SEAFOOD,2015-05-20,22.319,0
2,SEAFOOD,2015-05-21,20.41,1
2,SEAFOOD,2015-05-22,40.627,5
2,SEAFOOD,2015-05-23,44.445,0
2,SEAFOOD,2015-05-24,40.74,1
2,SEAFOOD,2015-05-25,31.033,0
2,SEAFOOD,2015-05-26,22.619,1
2,SEAFOOD,2015-05-27,27.499,0
2,SEAFOOD,2015-05-28,20.537,0
2,SEAFOOD,2015-05-29,55.238,6
2,SEAFOOD,2015-05-30,47.223,1
2,SEAFOOD,2015-05-31,50.125,0
2,SEAFOOD,2015-06-01,36.398,1
2,SEAFOOD,2015-06-02,30.244999,0
2,SEAFOOD,2015-06-03,34.845,1
2,SEAFOOD,2015-06-04,29.036,0
2,SEAFOOD,2015-06-05,44.389,6
2,SEAFOOD,2015-06-06,36.076,1
2,SEAFOOD,2015-06-07,40.852,0
2,SEAFOOD,2015-06-08,27.638,0
2,SEAFOOD,2015-06-09,14.515,0
2,SEAFOOD,2015-06-10,20.822,0
2,SEAFOOD,2015-06-11,22.423,0
2,SEAFOOD,2015-06-12,44.408,7
2,SEAFOOD,2015-06-13,41.027,0
2,SEAFOOD,2015-06-14,42.644,1
2,SEAFOOD,2015-06-15,25.01,1
2,SEAFOOD,2015-06-16,43.823,2
2,SEAFOOD,2015-06-17,34.203,2
2,SEAFOOD,2015-06-18,27.284,1
2,SEAFOOD,2015-06-19,42.017,7
2,SEAFOOD,2015-06-20,46.503,0
2,SEAFOOD,2015-06-21,30.091,1
2,SEAFOOD,2015-06-22,41.616,1
2,SEAFOOD,2015-06-23,37.920002,1
2,SEAFOOD,2015-06-24,40.082,1
2,SEAFOOD,2015-06-25,20.531,0
2,SEAFOOD,2015-06-26,43.582,6
2,SEAFOOD,2015-06-27,33.191,0
2,SEAFOOD,2015-06-28,47.653,0
2,SEAFOOD,2015-06-29,28.178,0
2,SEAFOOD,2015-06-30,38.768,0
2,SEAFOOD,2015-07-01,47.418,0
2,SEAFOOD,2015-07-02,32.716,0
2,SEAFOOD,2015-07-03,54.937,5
2,SEAFOOD,2015-07-04,55.191,0
2,SEAFOOD,2015-07-05,49.436,0
2,SEAFOOD,2015-07-06,25.545,0
2,SEAFOOD,2015-07-07,7.979,0
2,SEAFOOD,2015-07-08,26.615,0
2,SEAFOOD,2015-07-09,30.800999,0
2,SEAFOOD,2015-07-10,49.244,6
2,SEAFOOD,2015-07-11,30.199,0
2,SEAFOOD,2015-07-12,34.017998,0
2,SEAFOOD,2015-07-13,30.04,0
2,SEAFOOD,2015-07-14,27.407,0
2,SEAFOOD,2015-07-15,31.83,0
2,SEAFOOD,2015-07-16,33.109,0
2,SEAFOOD,2015-07-17,39.719,6
2,SEAFOOD,2015-07-18,53.235,0
2,SEAFOOD,2015-07-19,45.191,0
2,SEAFOOD,2015-07-20,27.393,0
2,SEAFOOD,2015-07-21,22.549,0
2,SEAFOOD,2015-07-22,35.389,0
2,SEAFOOD,2015-07-23,31.425,0
2,SEAFOOD,2015-07-24,42.66,6
2,SEAFOOD,2015-07-25,44.984,0
2,SEAFOOD,2015-07-26,45.321,0
2,SEAFOOD,2015-07-27,29.105,0
2,SEAFOOD,2015-07-28,38.865,0
2,SEAFOOD,2015-07-29,31.825,0
2,SEAFOOD,2015-07-30,35.038,0
2,SEAFOOD,2015-07-31,41.075,6
2,SEAFOOD,2015-08-01,39.736,0
2,SEAFOOD,2015-08-02,51.131,0
2,SEAFOOD,2015-08-03,42.793,0
2,SEAFOOD,2015-08-04,36.752,0
2,SEAFOOD,2015-08-05,30.763,0
2,SEAFOOD,2015-08-06,26.714,0
2,SEAFOOD,2015-08-07,47.464,6
2,SEAFOOD,2015-08-08,29.492,0
2,SEAFOOD,2015-08-09,19.862,0
2,SEAFOOD,2015-08-10,40.044,0
2,SEAFOOD,2015-08-11,31.429,0
2,SEAFOOD,2015-08-12,33.026,0
2,SEAFOOD,2015-08-13,29.891,0
2,SEAFOOD,2015-08-14,40.966,6
2,SEAFOOD,2015-08-15,33.906998,0
2,SEAFOOD,2015-08-16,35.341,0
2,SEAFOOD,2015-08-17,18.104,0
2,SEAFOOD,2015-08-18,32.006,0
2,SEAFOOD,2015-08-19,37.964,0
2,SEAFOOD,2015-08-20,24.047,0
2,SEAFOOD,2015-08-21,28.264,3
2,SEAFOOD,2015-08-22,26.189,0
